,Abs_frame,X_(px),Y_(px),Channel,Slice,Frame,xMin,yMin,xMax,yMax,NArea,IntegratedInt
0,1.0,367.9979633401222,1920.9854524294442,1.0,1.0,1.0,366.0,1919.0,370.0,1923.0,9.0,1561.625
1,1.0,1126.501389146138,1688.0179662900537,1.0,1.0,1.0,1124.0,1686.0,1129.0,1690.0,12.0,1062.3333333333321
2,1.0,1400.9718981631124,2018.7245370776748,1.0,1.0,1.0,1395.0,2013.0,1407.0,2025.0,105.0,2020629.1041666665
3,1.0,1505.0038010769717,2063.975398585155,1.0,1.0,1.0,1502.0,2061.0,1508.0,2067.0,21.0,2881.25
4,1.0,1913.8402415884977,290.97621315374545,1.0,1.0,1.0,1908.0,285.0,1920.0,297.0,104.0,1344767.25
5,1.0,1950.5582021659275,387.93334729068727,1.0,1.0,1.0,1947.0,384.0,1954.0,392.0,39.0,67710.2
6,1.0,2161.263460681441,691.9972855811692,1.0,1.0,1.0,2158.0,689.0,2165.0,695.0,28.0,9575.307692307695
7,1.0,2237.991918773311,161.99378367177786,1.0,1.0,1.0,2236.0,160.0,2240.0,164.0,9.0,1073.5625
8,1.0,2254.0167774082415,1579.8696988947574,1.0,1.0,1.0,2248.0,1574.0,2260.0,1586.0,105.0,1802319.2916666667
